207.342	8.49E-06
207.352	9.38E-05
207.362	9.23E-04
207.372	8.09E-03
207.382	6.31E-02
207.392	4.39E-01
207.402	2.71E+00
207.411	1.27E+01
207.421	6.28E+01
207.431	2.78E+02
207.441	1.09E+03
207.451	3.82E+03
207.461	1.19E+04
207.471	3.31E+04
207.481	8.19E+04
207.491	1.80E+05
207.501	3.54E+05
207.511	6.17E+05
207.521	9.59E+05
207.531	1.33E+06
207.541	1.64E+06
207.551	1.80E+06
207.561	1.75E+06
207.571	1.53E+06
207.581	1.18E+06
207.59	8.51E+05
207.6	5.29E+05
207.61	2.92E+05
207.62	1.44E+05
207.63	6.32E+04
207.64	2.47E+04
207.65	8.58E+03
207.66	2.66E+03
207.67	7.33E+02
207.68	1.80E+02
207.69	3.93E+01
207.7	7.66E+00
207.71	1.33E+00
207.72	2.05E-01
207.73	2.81E-02
207.74	3.44E-03
207.75	3.75E-04
207.759	4.62E-05
207.769	4.04E-06
207.779	3.14E-07
207.789	2.18E-08
207.799	1.34E-09
207.809	7.38E-11
211.12	1.38E-08
211.13	2.45E-07
211.14	3.89E-06
211.15	5.51E-05
211.16	6.99E-04
211.17	7.93E-03
211.18	8.04E-02
211.19	7.29E-01
211.2	5.91E+00
211.21	4.28E+01
211.22	2.77E+02
211.23	1.61E+03
211.24	8.33E+03
211.25	3.86E+04
211.26	1.60E+05
211.27	5.92E+05
211.279	1.75E+06
211.289	5.23E+06
211.299	1.40E+07
211.309	3.35E+07
211.319	7.17E+07
211.329	1.37E+08
211.339	2.35E+08
211.349	3.59E+08
211.359	4.91E+08
211.369	6.01E+08
211.379	6.57E+08
211.389	6.43E+08
211.399	5.62E+08
211.409	4.39E+08
211.419	3.07E+08
211.429	1.92E+08
211.439	1.07E+08
211.449	5.36E+07
211.458	2.61E+07
211.468	1.05E+07
211.478	3.81E+06
211.488	1.23E+06
211.498	3.55E+05
211.508	9.17E+04
211.518	2.12E+04
211.528	4.37E+03
211.538	8.07E+02
211.548	1.33E+02
211.558	1.96E+01
211.568	2.59E+00
211.578	3.06E-01
211.588	3.23E-02
211.598	3.04E-03
211.608	2.57E-04
211.618	1.93E-05
211.628	1.30E-06
211.787	1.32E-08
211.797	2.17E-07
211.806	2.46E-06
211.816	3.29E-05
211.826	3.92E-04
211.836	4.19E-03
211.846	4.01E-02
211.856	3.43E-01
211.866	2.62E+00
211.876	1.80E+01
211.886	1.10E+02
211.896	6.03E+02
211.906	2.96E+03
211.916	1.30E+04
211.926	5.10E+04
211.936	1.79E+05
211.946	5.63E+05
211.956	1.58E+06
211.966	3.99E+06
211.976	8.98E+06
211.985	1.70E+07
211.995	3.09E+07
212.005	5.04E+07
212.015	7.37E+07
212.025	9.63E+07
212.035	1.13E+08
212.045	1.18E+08
212.055	1.11E+08
212.065	9.31E+07
212.075	7.02E+07
212.085	4.75E+07
212.095	2.89E+07
212.105	1.58E+07
212.115	7.85E+06
212.125	3.52E+06
212.135	1.44E+06
212.145	5.42E+05
212.155	1.88E+05
212.164	6.77E+04
212.174	2.04E+04
212.184	5.70E+03
212.194	1.48E+03
212.204	3.57E+02
212.214	7.91E+01
212.224	1.60E+01
212.234	2.94E+00
212.244	4.90E-01
212.254	7.35E-02
212.264	9.93E-03
212.274	1.21E-03
212.284	1.31E-04
212.294	1.28E-05
212.304	1.23E-06
212.314	1.61E-06
212.324	1.79E-05
212.333	1.50E-04
212.343	1.44E-03
212.353	1.23E-02
212.363	9.43E-02
212.373	6.47E-01
212.383	3.98E+00
212.393	2.19E+01
212.403	1.08E+02
212.413	4.74E+02
212.423	1.87E+03
212.433	6.61E+03
212.443	2.09E+04
212.453	5.91E+04
212.463	1.50E+05
212.473	3.40E+05
212.483	6.90E+05
212.493	1.25E+06
212.503	2.04E+06
212.512	2.88E+06
212.522	3.80E+06
212.532	4.48E+06
212.542	4.74E+06
212.552	4.49E+06
212.562	3.81E+06
212.572	2.91E+06
212.582	2.03E+06
212.592	1.38E+06
212.602	1.05E+06
212.612	1.08E+06
212.622	1.44E+06
212.632	2.04E+06
212.642	2.72E+06
212.652	3.30E+06
212.662	3.60E+06
212.672	3.52E+06
212.682	3.09E+06
212.691	2.49E+06
212.701	1.77E+06
212.711	1.12E+06
212.721	6.40E+05
212.731	3.26E+05
212.741	1.49E+05
212.751	6.07E+04
212.761	2.22E+04
212.771	7.34E+03
212.781	2.42E+03
212.791	1.59E+03
212.801	3.50E+03
212.811	9.85E+03
212.821	2.56E+04
212.831	6.00E+04
212.841	1.26E+05
212.851	2.35E+05
212.861	3.95E+05
212.87	5.74E+05
212.88	7.81E+05
212.89	9.53E+05
212.9	1.04E+06
212.91	1.02E+06
212.92	8.92E+05
212.93	7.00E+05
212.94	4.92E+05
212.95	3.09E+05
212.96	1.74E+05
212.97	8.80E+04
212.98	3.98E+04
212.99	1.61E+04
213	5.83E+03
213.01	1.89E+03
213.02	5.50E+02
213.03	1.43E+02
213.039	3.88E+01
213.049	8.20E+00
213.059	1.55E+00
213.069	2.62E-01
213.079	3.98E-02
213.089	5.40E-03
213.099	6.57E-04
213.109	7.16E-05
213.119	6.98E-06
213.129	6.10E-07
213.139	4.77E-08
213.149	3.34E-09
213.159	2.10E-10
214.292	1.58E-10
214.302	3.75E-08
214.312	5.90E-07
214.322	8.32E-06
214.332	1.05E-04
214.342	1.19E-03
214.352	1.22E-02
214.362	1.11E-01
214.372	9.10E-01
214.382	6.70E+00
214.392	4.42E+01
214.402	2.62E+02
214.412	1.39E+03
214.422	6.66E+03
214.432	2.85E+04
214.442	1.10E+05
214.451	3.35E+05
214.461	1.05E+06
214.471	2.95E+06
214.481	7.42E+06
214.491	1.68E+07
214.501	3.40E+07
214.511	6.20E+07
214.521	1.01E+08
214.531	1.48E+08
214.541	1.95E+08
214.551	2.31E+08
214.561	2.45E+08
214.571	2.33E+08
214.581	1.99E+08
214.591	1.53E+08
214.601	1.05E+08
214.611	6.50E+07
214.621	3.61E+07
214.63	1.94E+07
214.64	8.76E+06
214.65	3.56E+06
214.66	1.30E+06
214.67	4.26E+05
214.68	1.26E+05
214.69	3.32E+04
214.7	7.90E+03
214.71	1.69E+03
214.72	3.24E+02
214.73	5.60E+01
214.74	8.69E+00
214.75	1.21E+00
214.76	1.52E-01
214.77	1.72E-02
214.78	1.75E-03
214.79	1.59E-04
214.799	1.69E-05
214.809	1.26E-06
214.819	8.48E-08
214.829	2.47E-09
216.341	1.05E-08
216.351	1.64E-07
216.361	2.31E-06
216.371	2.92E-05
216.381	3.32E-04
216.39	2.70E-03
216.4	2.50E-02
216.41	2.09E-01
216.42	1.56E+00
216.43	1.05E+01
216.44	6.37E+01
216.45	3.47E+02
216.46	1.70E+03
216.47	7.47E+03
216.48	2.96E+04
216.49	1.05E+05
216.5	3.36E+05
216.51	9.66E+05
216.52	2.50E+06
216.53	5.81E+06
216.54	1.22E+07
216.55	2.30E+07
216.559	3.73E+07
216.569	5.80E+07
216.579	8.20E+07
216.589	1.06E+08
216.599	1.26E+08
216.609	1.39E+08
216.619	1.44E+08
216.629	1.43E+08
216.639	1.35E+08
216.649	1.22E+08
216.659	1.04E+08
216.669	8.33E+07
216.679	6.18E+07
216.689	4.20E+07
216.699	2.60E+07
216.709	1.46E+07
216.719	7.39E+06
216.729	3.38E+06
216.738	1.53E+06
216.748	5.72E+05
216.758	1.93E+05
216.768	5.85E+04
216.778	1.59E+04
216.788	3.90E+03
216.798	8.60E+02
216.808	1.70E+02
216.818	3.03E+01
216.828	4.85E+00
216.838	6.98E-01
216.848	9.03E-02
216.858	1.05E-02
216.868	1.28E-03
216.878	1.70E-03
216.888	1.28E-02
216.898	9.21E-02
216.908	5.96E-01
216.917	2.92E+00
216.927	1.55E+01
216.937	7.36E+01
216.947	3.15E+02
216.957	1.21E+03
216.967	4.19E+03
216.977	1.31E+04
216.987	3.65E+04
216.997	9.19E+04
217.007	2.08E+05
217.017	4.24E+05
217.027	7.76E+05
217.037	1.28E+06
217.047	1.89E+06
217.057	2.52E+06
217.067	3.02E+06
217.077	3.25E+06
217.086	3.17E+06
217.096	2.79E+06
217.106	2.21E+06
217.116	1.58E+06
217.126	1.01E+06
217.136	5.81E+05
217.146	3.01E+05
217.156	1.40E+05
217.166	5.87E+04
217.176	2.21E+04
217.186	7.49E+03
217.196	2.28E+03
217.206	6.26E+02
217.216	1.54E+02
217.226	3.42E+01
217.236	6.81E+00
217.246	1.22E+00
217.256	1.97E-01
217.265	3.48E-02
217.275	4.59E-03
217.285	5.44E-04
217.295	5.79E-05
217.305	5.55E-06
217.315	4.79E-07
217.325	3.71E-08
217.335	2.59E-09
217.345	1.62E-10
218.409	7.34E-09
218.419	1.15E-07
218.429	1.62E-06
218.439	2.05E-05
218.449	2.35E-04
218.459	2.42E-03
218.469	2.24E-02
218.479	1.87E-01
218.489	1.41E+00
218.498	7.92E+00
218.508	4.88E+01
218.518	2.71E+02
218.528	1.36E+03
218.538	6.12E+03
218.548	2.48E+04
218.558	9.08E+04
218.568	2.99E+05
218.578	8.88E+05
218.588	2.37E+06
218.598	5.71E+06
218.608	1.24E+07
218.618	2.42E+07
218.628	4.25E+07
218.638	6.73E+07
218.648	9.61E+07
218.658	1.24E+08
218.668	1.43E+08
218.677	1.49E+08
218.687	1.42E+08
218.697	1.21E+08
218.707	9.31E+07
218.717	6.46E+07
218.727	4.04E+07
218.737	2.27E+07
218.747	1.15E+07
218.757	5.25E+06
218.767	2.16E+06
218.777	8.00E+05
218.787	2.67E+05
218.797	8.02E+04
218.807	2.17E+04
218.817	5.29E+03
218.827	1.16E+03
218.837	2.30E+02
218.846	4.88E+01
218.856	7.92E+00
218.866	1.16E+00
218.876	1.52E-01
218.886	1.80E-02
218.896	1.92E-03
218.906	1.85E-04
218.916	1.60E-05
218.926	1.25E-06
218.936	8.77E-08
219.93	2.09E-10
219.94	3.32E-09
219.95	4.75E-08
219.96	6.13E-07
219.97	7.13E-06
219.98	7.48E-05
219.99	7.08E-04
220	6.05E-03
220.01	4.66E-02
220.02	3.24E-01
220.03	2.03E+00
220.04	1.15E+01
220.05	5.85E+01
220.06	2.69E+02
220.07	1.12E+03
220.079	3.68E+03
220.089	1.26E+04
220.099	3.86E+04
220.109	1.07E+05
220.119	2.69E+05
220.129	6.06E+05
220.139	1.24E+06
220.149	2.27E+06
220.159	3.76E+06
220.169	5.62E+06
220.179	7.59E+06
220.189	9.23E+06
220.199	1.01E+07
220.209	1.00E+07
220.219	8.95E+06
220.229	7.20E+06
220.239	5.23E+06
220.249	3.43E+06
220.258	2.16E+06
220.268	1.19E+06
220.278	6.37E+05
220.288	4.06E+05
220.298	4.04E+05
220.308	5.64E+05
220.318	8.36E+05
220.328	1.17E+06
220.338	1.48E+06
220.348	1.71E+06
220.358	1.81E+06
220.368	1.77E+06
220.378	1.64E+06
220.388	1.49E+06
220.398	1.38E+06
220.408	1.34E+06
220.418	1.32E+06
220.428	1.28E+06
220.437	1.19E+06
220.447	1.03E+06
220.457	8.08E+05
220.467	5.81E+05
220.477	3.88E+05
220.487	2.61E+05
220.497	2.29E+05
220.507	3.26E+05
220.517	6.10E+05
220.527	1.15E+06
220.537	2.01E+06
220.547	3.19E+06
220.557	4.58E+06
220.567	5.92E+06
220.577	6.90E+06
220.587	7.27E+06
220.597	6.90E+06
220.606	6.04E+06
220.616	4.72E+06
220.626	3.33E+06
220.636	2.12E+06
220.646	1.22E+06
220.656	6.29E+05
220.666	2.94E+05
220.676	1.24E+05
220.686	4.73E+04
220.696	1.63E+04
220.706	5.27E+03
220.716	2.32E+03
220.726	3.46E+03
220.736	9.58E+03
220.746	2.62E+04
220.756	6.53E+04
220.766	1.47E+05
220.776	2.98E+05
220.785	5.16E+05
220.795	8.61E+05
220.805	1.30E+06
220.815	1.76E+06
220.825	2.17E+06
220.835	2.40E+06
220.845	2.40E+06
220.855	2.17E+06
220.865	1.76E+06
220.875	1.30E+06
220.885	8.61E+05
220.895	5.16E+05
220.905	2.79E+05
220.915	1.36E+05
220.925	5.99E+04
220.935	2.38E+04
220.945	8.54E+03
220.955	2.76E+03
220.964	9.18E+02
220.974	2.45E+02
220.984	5.88E+01
220.994	1.28E+01
221.004	2.50E+00
221.014	4.42E-01
221.024	7.06E-02
221.034	1.02E-02
221.044	1.32E-03
221.054	1.55E-04
221.064	1.64E-05
221.074	1.57E-06
221.084	1.35E-07
221.094	1.05E-08
221.104	7.41E-10
221.69	2.44E-10
221.7	3.55E-09
221.71	4.68E-08
221.72	5.56E-07
221.73	5.98E-06
221.74	5.81E-05
221.75	5.10E-04
221.76	4.04E-03
221.77	2.89E-02
221.78	1.87E-01
221.79	1.10E+00
221.8	5.79E+00
221.81	2.76E+01
221.82	1.19E+02
221.83	4.64E+02
221.839	1.45E+03
221.849	4.65E+03
221.859	1.35E+04
221.869	3.54E+04
221.879	8.38E+04
221.889	1.79E+05
221.899	3.47E+05
221.909	6.07E+05
221.919	9.58E+05
221.929	1.37E+06
221.939	1.76E+06
221.949	2.05E+06
221.959	2.16E+06
221.969	2.05E+06
221.979	1.76E+06
221.989	1.37E+06
221.999	9.58E+05
222.009	6.07E+05
222.018	3.69E+05
222.028	1.93E+05
222.038	9.09E+04
222.048	3.87E+04
222.058	1.49E+04
222.068	5.19E+03
222.078	1.63E+03
222.088	4.64E+02
222.098	1.19E+02
222.108	2.76E+01
222.118	5.79E+00
222.128	1.10E+00
222.138	1.87E-01
222.148	2.89E-02
222.158	4.04E-03
222.168	5.10E-04
222.178	5.81E-05
222.188	5.98E-06
222.197	7.09E-07
222.207	6.02E-08
222.217	4.62E-09
222.227	3.20E-10
222.327	1.04E-10
222.337	1.56E-09
222.347	2.11E-08
222.357	2.57E-07
222.366	2.24E-06
222.376	2.26E-05
222.386	2.06E-04
222.396	1.70E-03
222.406	1.27E-02
222.416	8.52E-02
222.426	5.19E-01
222.436	2.85E+00
222.446	1.42E+01
222.456	6.39E+01
222.466	2.60E+02
222.476	9.54E+02
222.486	3.17E+03
222.496	9.53E+03
222.506	2.59E+04
222.516	6.35E+04
222.526	1.41E+05
222.536	2.83E+05
222.545	4.85E+05
222.555	8.04E+05
222.565	1.20E+06
222.575	1.63E+06
222.585	1.99E+06
222.595	2.21E+06
222.605	2.21E+06
222.615	1.99E+06
222.625	1.63E+06
222.635	1.20E+06
222.645	8.04E+05
222.655	4.85E+05
222.665	2.65E+05
222.675	1.31E+05
222.685	5.83E+04
222.695	2.35E+04
222.705	8.57E+03
222.715	2.83E+03
222.724	9.54E+02
222.734	2.60E+02
222.744	6.39E+01
222.754	1.47E+01
222.764	6.41E+00
222.774	2.29E+01
222.784	1.28E+02
222.794	6.57E+02
222.804	3.06E+03
222.814	1.29E+04
222.824	4.92E+04
222.834	1.70E+05
222.844	5.28E+05
222.854	1.49E+06
222.864	3.79E+06
222.874	8.74E+06
222.884	1.82E+07
222.893	3.24E+07
222.903	5.57E+07
222.913	8.68E+07
222.923	1.22E+08
222.933	1.56E+08
222.943	1.79E+08
222.953	1.86E+08
222.963	1.75E+08
222.973	1.49E+08
222.983	1.15E+08
222.993	8.00E+07
223.003	5.04E+07
223.013	2.87E+07
